,0
2024-07-29,-8.994290195237702e-05
2024-07-30,-0.017020753581307207
2024-07-31,0.02672689567445698
2024-08-01,-0.013417685045414593
2024-08-02,-0.01023772129700885
2024-08-05,-0.011096149081903942
2024-08-06,0.0016842866691911464
2024-08-07,-0.006862073358816441
2024-08-08,0.01608093018326269
2024-08-09,-1.560515060005895e-05
2024-08-12,0.0005815354963352551
2024-08-13,0.012521138896369691
2024-08-14,0.0026242348323154
2024-08-15,0.013997958870129534
2024-08-16,0.0009152445737314447
2024-08-19,0.005460480774719418
2024-08-20,-0.002206418344425964
2024-08-21,0.0018558863275334085
2024-08-22,-0.007065653365741441
2024-08-23,0.0059630450061320854
2024-08-26,-0.004856467484198982
2024-08-27,-0.0010030068829888828
2024-08-28,-0.0026733207278551527
2024-08-29,0.0006179728842555915
2024-08-30,0.005624567686409598
2024-09-02,-0.012838844928066855
2024-09-03,-0.012838844928066855
2024-09-04,0.0019221053482238516
2024-09-05,-0.0014142570037480318
2024-09-06,-0.01325494302582415
2024-09-09,0.004995417997095174
2024-09-10,0.006277336149020098
2024-09-11,0.006154969089748115
2024-09-12,0.00010952561613564757
2024-09-13,0.0019730432261115963
2024-09-16,0.0003766696055529635
2024-09-17,-0.00047818339610891224
2024-09-18,-0.0018663687016938768
2024-09-19,0.011728303964321977
2024-09-20,-0.001675254254917114
2024-09-23,0.002422956431538809
2024-09-24,0.002729758320739184
2024-09-25,0.0011635137079982353
2024-09-26,0.00887425470072296
2024-09-27,-0.0006263957102047739
2024-09-30,0.0006950770584978266
2024-10-01,-0.005090373344522436
2024-10-02,0.0004747508420619089
2024-10-03,-9.616635507383046e-05
2024-10-04,0.008058794098624303
2024-10-07,-0.004045824724131354
2024-10-08,0.003699811295391954
2024-10-09,0.0018042983732850797
2024-10-10,-0.0010812650756756477
2024-10-11,0.001986336116001192
2024-10-14,0.004768623305319696
2024-10-15,-0.007441512385769981
2024-10-16,0.002741174622040248
2024-10-17,0.0013066740401768812
2024-10-18,-0.0018769791922588236
2024-10-21,-0.0008317608742570906
2024-10-22,-0.0006148222531855369
2024-10-23,-0.00675697141204912
2024-10-24,0.006542053951996967
2024-10-25,0.002816450115643559
2024-10-28,5.619897221937053e-05
2024-10-29,0.0029864986468789447
2024-10-30,-0.00543450304659438
2024-10-31,-0.007024687557057961
2024-11-01,0.00016981530833825513
2024-11-04,-0.000409553239739481
2024-11-05,0.012418054735191711
2024-11-06,0.03064143799305881
2024-11-07,0.003145378312939064
2024-11-08,0.010528312540644957
2024-11-11,0.004185060730110434
2024-11-12,-0.015968732570514257
2024-11-13,-0.003855731328250824
2024-11-14,-0.010808258353455441
2024-11-15,-0.017014815888422966
2024-11-18,0.011110195416226926
2024-11-19,7.579795170020677e-05
2024-11-20,-0.0018143983712606338
2024-11-21,0.0042010941676187364
2024-11-22,0.009301816693477257
2024-11-25,0.0019994845779603334
2024-11-26,-0.001967808398105257
2024-11-27,-0.004864481426105416
2024-11-28,-0.004864481426105416
2024-11-29,0.0062461021253055835
2024-12-02,0.0039030994468064683
